VNUM	LOCALE_NAME
16506	Rubínovı náhrdelník +6
16507	Rubínovı náhrdelník +7
16508	Rubínovı náhrdelník +8
16509	Rubínovı náhrdelník +9
16520	Granátovı náhrdelník +0
16521	Granátovı náhrdelník +1
16522	Granátovı náhrdelník +2
16523	Granátovı náhrdelník +3
16524	Granátovı náhrdelník +4
16525	Granátovı náhrdelník +5
16526	Granátovı náhrdelník +6
16527	Granátovı náhrdelník +7
16528	Granátovı náhrdelník +8
16529	Granátovı náhrdelník +9
16540	Smaragdovı náhrdelník +0
16541	Smaragdovı náhrdelník +1
16542	Smaragdovı náhrdelník +2
16543	Smaragdovı náhrdelník +3
16544	Smaragdovı náhrdelník +4
16545	Smaragdovı náhrdelník +5
16546	Smaragdovı náhrdelník +6
16547	Smaragdovı náhrdelník +7
16548	Smaragdovı náhrdelník +8
16549	Smaragdovı náhrdelník +9
16560	Safírovı náhrdelník +0
16561	Safírovı náhrdelník +1
16562	Safírovı náhrdelník +2
16563	Safírovı náhrdelník +3
16564	Safírovı náhrdelník +4
16565	Safírovı náhrdelník +5
16566	Safírovı náhrdelník +6
16567	Safírovı náhrdelník +7
16568	Safírovı náhrdelník +8
16569	Safírovı náhrdelník +9
16570	Turmalínovı náhrdelník+0
16571	Turmalínovı náhrdelník+1
16572	Turmalínovı náhrdelník+2
16573	Turmalínovı náhrdelník+3
16574	Turmalínovı náhrdelník+4
16575	Turmalínovı náhrdelník+5
16576	Turmalínovı náhrdelník+6
16577	Turmalínovı náhrdelník+7
16578	Turmalínovı náhrdelník+8
16579	Turmalínovı náhrdelník+9
17000	Døevìné náušnice+0
17001	Døevìné náušnice+1
17002	Døevìné náušnice+2
17003	Døevìné náušnice+3
17004	Døevìné náušnice+4
17005	Døevìné náušnice+5
17006	Døevìné náušnice+6
17007	Døevìné náušnice+7
17008	Døevìné náušnice+8
17009	Døevìné náušnice+9
17020	Mìdìné náušnice+0
17021	Mìdìné náušnice+1
17022	Mìdìné náušnice+2
17023	Mìdìné náušnice+3
17024	Mìdìné náušnice+4
17025	Mìdìné náušnice+5
17026	Mìdìné náušnice+6
17027	Mìdìné náušnice+7
17028	Mìdìné náušnice+8
17029	Mìdìné náušnice+9
17040	Støíbrné náušnice+0
17041	Støíbrné náušnice+1
17042	Støíbrné náušnice+2
17043	Støíbrné náušnice+3
17044	Støíbrné náušnice+4
17045	Støíbrné náušnice+5
17046	Støíbrné náušnice+6
17047	Støíbrné náušnice+7
17048	Støíbrné náušnice+8
17049	Støíbrné náušnice+9
17060	Zlaté náušnice+0
17061	Zlaté náušnice+1
17062	Zlaté náušnice+2
17063	Zlaté náušnice+3
17064	Zlaté náušnice+4
17065	Zlaté náušnice+5
17066	Zlaté náušnice+6
17067	Zlaté náušnice+7
17068	Zlaté náušnice+8
17069	Zlaté náušnice+9
17080	Nefritové náušnice+0
17081	Nefritové náušnice+1
17082	Nefritové náušnice+2
17083	Nefritové náušnice+3
17084	Nefritové náušnice+4
17085	Nefritové náušnice+5
17086	Nefritové náušnice+6
17087	Nefritové náušnice+7
17088	Nefritové náušnice+8
17089	Nefritové náušnice+9
17100	Ebenové náušnice+0
17101	Ebenové náušnice+1
17102	Ebenové náušnice+2
17103	Ebenové náušnice+3
17104	Ebenové náušnice+4
17105	Ebenové náušnice+5
17106	Ebenové náušnice+6
17107	Ebenové náušnice+7
17108	Ebenové náušnice+8
17109	Ebenové náušnice+9
17120	Perlové náušnice+0
17121	Perlové náušnice+1
17122	Perlové náušnice+2
17123	Perlové náušnice+3
17124	Perlové náušnice+4
17125	Perlové náušnice+5
17126	Perlové náušnice+6
17127	Perlové náušnice+7
17128	Perlové náušnice+8
17129	Perlové náušnice+9
17140	Náušnice z b. zlata+0
17141	Náušnice z b. zlata+1
17142	Náušnice z b. zlata+2
17143	Náušnice z b. zlata+3
17144	Náušnice z b. zlata+4
17145	Náušnice z b. zlata+5
17146	Náušnice z b. zlata+6
17147	Náušnice z b. zlata+7
17148	Náušnice z b. zlata+8
17149	Náušnice z b. zlata+9
17160	Køišálové náušnice+0
17161	Køišálové náušnice+1
17162	Køišálové náušnice+2
17163	Køišálové náušnice+3
17164	Køišálové náušnice+4
17165	Køišálové náušnice+5
17166	Køišálové náušnice+6
17167	Køišálové náušnice+7
17168	Køišálové náušnice+8
17169	Køišálové náušnice+9
17180	Ametystové náušnice+0
17181	Ametystové náušnice+1
17182	Ametystové náušnice+2
17183	Ametystové náušnice+3
17184	Ametystové náušnice+4
17185	Ametystové náušnice+5
17186	Ametystové náušnice+6
17187	Ametystové náušnice+7
17188	Ametystové náušnice+8
17189	Ametystové náušnice+9
17200	Náušnice z nebes. slz+0
17201	Náušnice z nebes. slz+1
17202	Náušnice z nebes. slz+2
17203	Náušnice z nebes. slz+3
17204	Náušnice z nebes. slz+4
17205	Náušnice z nebes. slz+5
17206	Náušnice z nebes. slz+6
17207	Náušnice z nebes. slz+7
17208	Náušnice z nebes. slz+8
17209	Náušnice z nebes. slz+9
17220	Náušnice krystalu duše+0
17221	Náušnice krystalu duše+1
17222	Náušnice krystalu duše+2
17223	Náušnice krystalu duše+3
17224	Náušnice krystalu duše+4
17225	Náušnice krystalu duše+5
17226	Náušnice krystalu duše+6
17227	Náušnice krystalu duše+7
17228	Náušnice krystalu duše+8
17229	Náušnice krystalu duše+9
17500	Rubínové náušnice+0
17501	Rubínové náušnice+1
17502	Rubínové náušnice+2
17503	Rubínové náušnice+3
17504	Rubínové náušnice+4
17505	Rubínové náušnice+5
17506	Rubínové náušnice+6
17507	Rubínové náušnice+7
17508	Rubínové náušnice+8
17509	Rubínové náušnice+9
17520	Granátové náušnice +0
17521	Granátové náušnice +1
17522	Granátové náušnice +2
17523	Granátové náušnice +3
17524	Granátové náušnice +4
17525	Granátové náušnice +5
17526	Granátové náušnice +6
17527	Granátové náušnice +7
17528	Granátové náušnice +8
17529	Granátové náušnice +9
17540	Smaragdové náušnice +0
17541	Smaragdové náušnice +1
17542	Smaragdové náušnice +2
17543	Smaragdové náušnice +3
17544	Smaragdové náušnice +4
17545	Smaragdové náušnice +5
17546	Smaragdové náušnice +6
17547	Smaragdové náušnice +7
17548	Smaragdové náušnice +8
17549	Smaragdové náušnice +9
17560	Safírové náušnice +0
17561	Safírové náušnice +1
17562	Safírové náušnice +2
17563	Safírové náušnice +3
17564	Safírové náušnice +4
17565	Safírové náušnice +5
17566	Safírové náušnice +6
17567	Safírové náušnice +7
17568	Safírové náušnice +8
17569	Safírové náušnice +9
18000	Lnìnı opasek +0
18001	Lnìnı opasek +1
18002	Lnìnı opasek +2
18003	Lnìnı opasek +3
18004	Lnìnı opasek +4
18005	Lnìnı opasek +5
18006	Lnìnı opasek +6
18007	Lnìnı opasek +7
18008	Lnìnı opasek +8
18009	Lnìnı opasek +9
18010	Koenı opasek +0
18011	Koenı opasek +1
18012	Koenı opasek +2
18013	Koenı opasek +3
18014	Koenı opasek +4
18015	Koenı opasek +5
18016	Koenı opasek +6
18017	Koenı opasek +7
18018	Koenı opasek +8
18019	Koenı opasek +9
18020	Velkolepı opasek +0
18021	Velkolepı opasek +1
18022	Velkolepı opasek +2
18023	Velkolepı opasek +3
18024	Velkolepı opasek +4
18025	Velkolepı opasek +5
18026	Velkolepı opasek +6
18027	Velkolepı opasek +7
18028	Velkolepı opasek +8
18029	Velkolepı opasek +9
18030	Opasek moudrosti +0
18031	Opasek moudrosti +1
18032	Opasek moudrosti +2
18033	Opasek moudrosti +3
18034	Opasek moudrosti +4
18035	Opasek moudrosti +5
18036	Opasek moudrosti +6
18037	Opasek moudrosti +7
18038	Opasek moudrosti +8
18039	Opasek moudrosti +9
18040	Královskı opasek +0
18041	Královskı opasek +1
18042	Královskı opasek +2
18043	Královskı opasek +3
18044	Královskı opasek +4
18045	Královskı opasek +5
18046	Královskı opasek +6
18047	Královskı opasek +7
18048	Královskı opasek +8
18049	Královskı opasek +9
18050	Opasek stínù +0
18051	Opasek stínù +1
18052	Opasek stínù +2
18053	Opasek stínù +3
18054	Opasek stínù +4
18055	Opasek stínù +5
18056	Opasek stínù +6
18057	Opasek stínù +7
18058	Opasek stínù +8
18059	Opasek stínù +9
18060	Runovı opasek +0
18061	Runovı opasek +1
18062	Runovı opasek +2
18063	Runovı opasek +3
18064	Runovı opasek +4
18065	Runovı opasek +5
18066	Runovı opasek +6
18067	Runovı opasek +7
18068	Runovı opasek +8
18069	Runovı opasek +9
18070	Medvìdí opasek +0
18071	Medvìdí opasek +1
18072	Medvìdí opasek +2
18073	Medvìdí opasek +3
18074	Medvìdí opasek +4
18075	Medvìdí opasek +5
18076	Medvìdí opasek +6
18077	Medvìdí opasek +7
18078	Medvìdí opasek +8
18079	Medvìdí opasek +9
18080	Opasek duší +0
18081	Opasek duší +1
18082	Opasek duší +2
18083	Opasek duší +3
18084	Opasek duší +4
18085	Opasek duší +5
18086	Opasek duší +6
18087	Opasek duší +7
18088	Opasek duší +8
18089	Opasek duší +9
18090	Turmalínovı opasek +0
18091	Turmalínovı opasek +1
18092	Turmalínovı opasek +2
18093	Turmalínovı opasek +3
18094	Turmalínovı opasek +4
18095	Turmalínovı opasek +5
18096	Turmalínovı opasek +6
18097	Turmalínovı opasek +7
18098	Turmalínovı opasek +8
18099	Turmalínovı opasek +9
18100	Titanovı opasek+0
18101	Titanovı opasek+1
18102	Titanovı opasek+2
18103	Titanovı opasek+3
18104	Titanovı opasek+4
18105	Titanovı opasek+5
18106	Titanovı opasek+6
18107	Titanovı opasek+7
18108	Titanovı opasek+8
18109	Titanovı opasek+9
18110	Cuiper belt+0
18111	Cuiper belt+1
18112	Cuiper belt+2
18113	Cuiper belt+3
18114	Cuiper belt+4
18115	Cuiper belt+5
18116	Cuiper belt+6
18117	Cuiper belt+7
18118	Cuiper belt+8
18119	Cuiper belt+9
18120	Lethal Dragon Belt+0
18121	Lethal Dragon Belt+1
18122	Lethal Dragon Belt+2
18123	Lethal Dragon Belt+3
18124	Lethal Dragon Belt+4
18125	Lethal Dragon Belt+5
18126	Lethal Dragon Belt+6
18127	Lethal Dragon Belt+7
18128	Lethal Dragon Belt+8
18129	Lethal Dragon Belt+9
18130	Lethal Tiger belt+0
18131	Lethal Tiger belt+1
18132	Lethal Tiger belt+2
18133	Lethal Tiger belt+3
18134	Lethal Tiger belt+4
18135	Lethal Tiger belt+5
18136	Lethal Tiger belt+6
18137	Lethal Tiger belt+7
18138	Lethal Tiger belt+8
18139	Lethal Tiger belt+9
18140	Lethal Lion belt+0
18141	Lethal Lion belt+1
18142	Lethal Lion belt+2
18143	Lethal Lion belt+3
18144	Lethal Lion belt+4
18145	Lethal Lion belt+5
18146	Lethal Lion belt+6
18147	Lethal Lion belt+7
18148	Lethal Lion belt+8
18149	Lethal Lion belt+9
18150	Lethal Scale belt+0
18151	Lethal Scale belt+1
18152	Lethal Scale belt+2
18153	Lethal Scale belt+3
18154	Lethal Scale belt+4
18155	Lethal Scale belt+5
18156	Lethal Scale belt+6
18157	Lethal Scale belt+7
18158	Lethal Scale belt+8
18159	Lethal Scale belt+9
18900	Reinforcement stone
20000	Brnìní z ïáblova rohu +0
20001	Brnìní z ïáblova rohu +1
20002	Brnìní z ïáblova rohu +2
20003	Brnìní z ïáblova rohu +3
20004	Brnìní z ïáblova rohu +4
20005	Brnìní z ïáblova rohu +5
20006	Brnìní z ïáblova rohu +6
20007	Brnìní z ïáblova rohu +7
20008	Brnìní z ïáblova rohu +8
20009	Brnìní z ïáblova rohu +9
20250	Oblek draèího jezdce +0
20251	Oblek draèího jezdce +1
20252	Oblek draèího jezdce +2
20253	Oblek draèího jezdce +3
20254	Oblek draèího jezdce +4
20255	Oblek draèího jezdce +5
20256	Oblek draèího jezdce +6
20257	Oblek draèího jezdce +7
20258	Oblek draèího jezdce +8
20259	Oblek draèího jezdce +9
20500	Kostìné brnìní +0
20501	Kostìné brnìní +1
20502	Kostìné brnìní +2
20503	Kostìné brnìní +3
20504	Kostìné brnìní +4
20505	Kostìné brnìní +5
20506	Kostìné brnìní +6
20507	Kostìné brnìní +7
20508	Kostìné brnìní +8
20509	Kostìné brnìní +9
20750	Zlatı oblek +0
20751	Zlatı oblek +1
20752	Zlatı oblek +2
20753	Zlatı oblek +3
20754	Zlatı oblek +4
20755	Zlatı oblek +5
20756	Zlatı oblek +6
20757	Zlatı oblek +7
20758	Zlatı oblek +8
20759	Zlatı oblek +9
20760	Brnìní Jitøenky +0
20761	Brnìní Jitøenky +1
20762	Brnìní Jitøenky +2
20763	Brnìní Jitøenky +3
20764	Brnìní Jitøenky +4
20765	Brnìní Jitøenky +5
20766	Brnìní Jitøenky +6
20767	Brnìní Jitøenky +7
20768	Brnìní Jitøenky +8
20769	Brnìní Jitøenky +9
20770	Oblek léèky +0
20771	Oblek léèky +1
20772	Oblek léèky +2
20773	Oblek léèky +3
20774	Oblek léèky +4
20775	Oblek léèky +5
20776	Oblek léèky +6
20777	Oblek léèky +7
20778	Oblek léèky +8
20779	Oblek léèky +9
20780	Pancíø Ïáblova drápu+0
20781	Pancíø Ïáblova drápu+1
20782	Pancíø Ïáblova drápu+2
20783	Pancíø Ïáblova drápu+3
20784	Pancíø Ïáblova drápu+4
20785	Pancíø Ïáblova drápu+5
20786	Pancíø Ïáblova drápu+6
20787	Pancíø Ïáblova drápu+7
20788	Pancíø Ïáblova drápu+8
20789	Pancíø Ïáblova drápu+9
20790	Šaty víry +0
20791	Šaty víry +1
20792	Šaty víry +2
20793	Šaty víry +3
20794	Šaty víry +4
20795	Šaty víry +5
20796	Šaty víry +6
20797	Šaty víry +7
20798	Šaty víry +8
20799	Šaty víry +9
20800	Brnìní stínù +0
20801	Brnìní stínù +1
20802	Brnìní stínù +2
20803	Brnìní stínù +3
20804	Brnìní stínù +4
20805	Brnìní stínù +5
20806	Brnìní stínù +6
20807	Brnìní stínù +7
20808	Brnìní stínù +8
20809	Brnìní stínù +9
20810	Brnìní záøe magmy +0
20811	Brnìní záøe magmy +1
20812	Brnìní záøe magmy +2
20813	Brnìní záøe magmy +3
20814	Brnìní záøe magmy +4
20815	Brnìní záøe magmy +5
20816	Brnìní záøe magmy +6
20817	Brnìní záøe magmy +7
20818	Brnìní záøe magmy +8
20819	Brnìní záøe magmy +9
20820	Oblek krvavého mìsíce +0
20821	Oblek krvavého mìsíce +1
20822	Oblek krvavého mìsíce +2
20823	Oblek krvavého mìsíce +3
20824	Oblek krvavého mìsíce +4
20825	Oblek krvavého mìsíce +5
20826	Oblek krvavého mìsíce +6
20827	Oblek krvavého mìsíce +7
20828	Oblek krvavého mìsíce +8
20829	Oblek krvavého mìsíce +9
20830	Brnìní jezdce z pekla +0
20831	Brnìní jezdce z pekla +1
20832	Brnìní jezdce z pekla +2
20833	Brnìní jezdce z pekla +3
20834	Brnìní jezdce z pekla +4
20835	Brnìní jezdce z pekla +5
20836	Brnìní jezdce z pekla +6
20837	Brnìní jezdce z pekla +7
20838	Brnìní jezdce z pekla +8
20839	Brnìní jezdce z pekla +9
20840	Ohnivé šaty +0
20841	Ohnivé šaty +1
20842	Ohnivé šaty +2
20843	Ohnivé šaty +3
20844	Ohnivé šaty +4
20845	Ohnivé šaty +5
20846	Ohnivé šaty +6
20847	Ohnivé šaty +7
20848	Ohnivé šaty +8
20849	Ohnivé šaty +9
20850	Ornamentální brnìní +0
20851	Ornamentální brnìní +1
20852	Ornamentální brnìní +2
20853	Ornamentální brnìní +3
20854	Ornamentální brnìní +4
20855	Ornamentální brnìní +5
20856	Ornamentální brnìní +6
20857	Ornamentální brnìní +7
20858	Ornamentální brnìní +8
20859	Ornamentální brnìní +9
20860	Kosticové brnìní +0
20861	Kosticové brnìní +1
20862	Kosticové brnìní +2
20863	Kosticové brnìní +3
20864	Kosticové brnìní +4
20865	Kosticové brnìní +5
20866	Kosticové brnìní +6
20867	Kosticové brnìní +7
20868	Kosticové brnìní +8
20869	Kosticové brnìní +9
20870	Oblek pøemìny +0
20871	Oblek pøemìny +1
20872	Oblek pøemìny +2
20873	Oblek pøemìny +3
20874	Oblek pøemìny +4
20875	Oblek pøemìny +5
20876	Oblek pøemìny +6
20877	Oblek pøemìny +7
20878	Oblek pøemìny +8
20879	Oblek pøemìny +9
20880	Brnìní lucerny ducha +0
20881	Brnìní lucerny ducha +1
20882	Brnìní lucerny ducha +2
20883	Brnìní lucerny ducha +3
20884	Brnìní lucerny ducha +4
20885	Brnìní lucerny ducha +5
20886	Brnìní lucerny ducha +6
20887	Brnìní lucerny ducha +7
20888	Brnìní lucerny ducha +8
20889	Brnìní lucerny ducha +9
20890	Šaty harmonie +0
20891	Šaty harmonie +1
20892	Šaty harmonie +2
20893	Šaty harmonie +3
20894	Šaty harmonie +4
20895	Šaty harmonie +5
20896	Šaty harmonie +6
20897	Šaty harmonie +7
20898	Šaty harmonie +8
20899	Šaty harmonie +9
20900	Brnìní kamene Mìsíce +0
20901	Brnìní kamene Mìsíce +1
20902	Brnìní kamene Mìsíce +2
20903	Brnìní kamene Mìsíce +3
20904	Brnìní kamene Mìsíce +4
20905	Brnìní kamene Mìsíce +5
20906	Brnìní kamene Mìsíce +6
20907	Brnìní kamene Mìsíce +7
20908	Brnìní kamene Mìsíce +8
20909	Brnìní kamene Mìsíce +9
20910	Brnìní spadu +0
20911	Brnìní spadu +1
20912	Brnìní spadu +2
20913	Brnìní spadu +3
20914	Brnìní spadu +4
20915	Brnìní spadu +5
20916	Brnìní spadu +6
20917	Brnìní spadu +7
20918	Brnìní spadu +8
20919	Brnìní spadu +9
20920	Oblek noci mrtvıch +0
20921	Oblek noci mrtvıch +1
20922	Oblek noci mrtvıch +2
20923	Oblek noci mrtvıch +3
20924	Oblek noci mrtvıch +4
20925	Oblek noci mrtvıch +5
20926	Oblek noci mrtvıch +6
20927	Oblek noci mrtvıch +7
20928	Oblek noci mrtvıch +8
20929	Oblek noci mrtvıch +9
20930	Brnìní èerného ohnì +0
20931	Brnìní èerného ohnì +1
20932	Brnìní èerného ohnì +2
20933	Brnìní èerného ohnì +3
20934	Brnìní èerného ohnì +4
20935	Brnìní èerného ohnì +5
20936	Brnìní èerného ohnì +6
20937	Brnìní èerného ohnì +7
20938	Brnìní èerného ohnì +8
20939	Brnìní èerného ohnì +9
20940	Šaty Mìsíce +0
20941	Šaty Mìsíce +1
20942	Šaty Mìsíce +2
20943	Šaty Mìsíce +3
20944	Šaty Mìsíce +4
20945	Šaty Mìsíce +5
20946	Šaty Mìsíce +6
20947	Šaty Mìsíce +7
20948	Šaty Mìsíce +8
20949	Šaty Mìsíce +9
20950	Onyxové brnìní +0
20951	Onyxové brnìní +1
20952	Onyxové brnìní +2
20953	Onyxové brnìní +3
20954	Onyxové brnìní +4
20955	Onyxové brnìní +5
20956	Onyxové brnìní +6
20957	Onyxové brnìní +7
20958	Onyxové brnìní +8
20959	Onyxové brnìní +9
21000	Brnìní boského vìtru +0
21001	Brnìní boského vìtru +1
21002	Brnìní boského vìtru +2
21003	Brnìní boského vìtru +3
21004	Brnìní boského vìtru +4
21005	Brnìní boského vìtru +5
21006	Brnìní boského vìtru +6
21007	Brnìní boského vìtru +7
21008	Brnìní boského vìtru +8
21009	Brnìní boského vìtru +9
21010	Plát. brnìní hurikánu +0
21011	Plát. brnìní hurikánu +1
21012	Plát. brnìní hurikánu +2
21013	Plát. brnìní hurikánu +3
21014	Plát. brnìní hurikánu +4
21015	Plát. brnìní hurikánu +5
21016	Plát. brnìní hurikánu +6
21017	Plát. brnìní hurikánu +7
21018	Plát. brnìní hurikánu +8
21019	Plát. brnìní hurikánu +9
21020	Malachitové brnìní +0
21021	Malachitové brnìní +1
21022	Malachitové brnìní +2
21023	Malachitové brnìní +3
21024	Malachitové brnìní +4
21025	Malachitové brnìní +5
21026	Malachitové brnìní +6
21027	Malachitové brnìní +7
21028	Malachitové brnìní +8
21029	Malachitové brnìní +9
21030	Plátové brnìní deštì +0
21031	Plátové brnìní deštì +1
21032	Plátové brnìní deštì +2
21033	Plátové brnìní deštì +3
21034	Plátové brnìní deštì +4
21035	Plátové brnìní deštì +5
21036	Plátové brnìní deštì +6
21037	Plátové brnìní deštì +7
21038	Plátové brnìní deštì +8
21039	Plátové brnìní deštì +9
21040	Bronzové plát. brnìní +0
21041	Bronzové plát. brnìní +1
21042	Bronzové plát. brnìní +2
21043	Bronzové plát. brnìní +3
21044	Bronzové plát. brnìní +4
21045	Bronzové plát. brnìní +5
21046	Bronzové plát. brnìní +6
21047	Bronzové plát. brnìní +7
21048	Bronzové plát. brnìní +8
21049	Bronzové plát. brnìní +9
21050	Plátové brnìní skøeta +0
21051	Plátové brnìní skøeta +1
21052	Plátové brnìní skøeta +2
21053	Plátové brnìní skøeta +3
21054	Plátové brnìní skøeta +4
21055	Plátové brnìní skøeta +5
21056	Plátové brnìní skøeta +6
21057	Plátové brnìní skøeta +7
21058	Plátové brnìní skøeta +8
21059	Plátové brnìní skøeta +9
21060	Plátové brnìní ohnì+0
21061	Plátové brnìní ohnì+1
21062	Plátové brnìní ohnì+2
21063	Plátové brnìní ohnì+3
21064	Plátové brnìní ohnì+4
21065	Plátové brnìní ohnì+5
21066	Plátové brnìní ohnì+6
21067	Plátové brnìní ohnì+7
21068	Plátové brnìní ohnì+8
21069	Plátové brnìní ohnì+9
21070	Lilkové brnìní +0
21071	Lilkové brnìní +1
21072	Lilkové brnìní +2
21073	Lilkové brnìní +3
21074	Lilkové brnìní +4
21075	Lilkové brnìní +5
21076	Lilkové brnìní +6
21077	Lilkové brnìní +7
21078	Lilkové brnìní +8
21079	Lilkové brnìní +9
21080	Brnìní jízdní hlídky +0
21081	Brnìní jízdní hlídky +1
21082	Brnìní jízdní hlídky +2
21083	Brnìní jízdní hlídky +3
21084	Brnìní jízdní hlídky +4
21085	Brnìní jízdní hlídky +5
21086	Brnìní jízdní hlídky +6
21087	Brnìní jízdní hlídky +7
21088	Brnìní jízdní hlídky +8
21089	Brnìní jízdní hlídky +9
21090	Brnìní vojevùdce +0
21091	Brnìní vojevùdce +1
21092	Brnìní vojevùdce +2
21093	Brnìní vojevùdce +3
21094	Brnìní vojevùdce +4
21095	Brnìní vojevùdce +5
21096	Brnìní vojevùdce +6
21097	Brnìní vojevùdce +7
21098	Brnìní vojevùdce +8
21099	Brnìní vojevùdce +9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21500	Helma kostlivce +0
21501	Helma kostlivce +1
21502	Helma kostlivce +2
21503	Helma kostlivce +3
21504	Helma kostlivce +4
21505	Helma kostlivce +5
21506	Helma kostlivce +6
21507	Helma kostlivce +7
21508	Helma kostlivce +8
21509	Helma kostlivce +9
21510	Plátìná helma +0
21511	Plátìná helma +1
21512	Plátìná helma +2
21513	Plátìná helma +3
21514	Plátìná helma +4
21515	Plátìná helma +5
21516	Plátìná helma +6
21517	Plátìná helma +7
21518	Plátìná helma +8
21519	Plátìná helma +9
21520	Helma bouøe +0
21521	Helma bouøe +1
21522	Helma bouøe +2
21523	Helma bouøe +3
21524	Helma bouøe +4
21525	Helma bouøe +5
21526	Helma bouøe +6
21527	Helma bouøe +7
21528	Helma bouøe +8
21529	Helma bouøe +9
21530	Poehnaná helma +0
21531	Poehnaná helma +1
21532	Poehnaná helma +2
21533	Poehnaná helma +3
21534	Poehnaná helma +4
21535	Poehnaná helma +5
21536	Poehnaná helma +6
21537	Poehnaná helma +7
21538	Poehnaná helma +8
21539	Poehnaná helma +9
21540	Zelená døevìná helma +0
21541	Zelená døevìná helma +1
21542	Zelená døevìná helma +2
21543	Zelená døevìná helma +3
21544	Zelená døevìná helma +4
21545	Zelená døevìná helma +5
21546	Zelená døevìná helma +6
21547	Zelená døevìná helma +7
21548	Zelená døevìná helma +8
21549	Zelená døevìná helma +9
21550	Helma s draèím rohem +0
21551	Helma s draèím rohem +1
21552	Helma s draèím rohem +2
21553	Helma s draèím rohem +3
21554	Helma s draèím rohem +4
21555	Helma s draèím rohem +5
21556	Helma s draèím rohem +6
21557	Helma s draèím rohem +7
21558	Helma s draèím rohem +8
21559	Helma s draèím rohem +9
21900	Durendalovo prokletí
21901	Tepaná dıka
21902	Lapaè snù
21903	Zabiják orkù
21904	Elfí polibek
21905	Vìjíø vdovy
21906	Hrom & blesky
21910	Sálající krutost
21911	Elfí tesák
21912	ihadlo utrpení
21913	Obsidiánovı sekáèek
21914	Volání valkıry
21915	Tiché prokletí
21916	Ještìøi
21920	Osudové ostøí
21921	Vzdušnı trn
21922	Draèí šepot
21923	Krvavá úmluva
21924	Vyvolávaè bouøe
21925	Stínovı taneèník
21926	Øezat & sekat
21930	Trhaè duší
21931	Krájeè duší
21932	Bouøòák
21933	Rozsudek
21934	Ozvìna hromu
21935	Šeptající smrt
21936	Drtiè duší
21940	Ocelová píseò
21941	Mìsíèní lanceta
21942	Drtivı pøíval
21943	Armagedon
21944	Èestnı umíráèek
21945	Krkavèí dráp
21946	Bolestivı osud
21950	Balmungùv osud
21951	Víla smrti
21952	Volání titánù
21953	Hromobití
21954	Jeèící bìs
21955	Belialùv tesák
21956	Muèící paøáty
21960	Askalahel
21961	Bìsnící trn
21962	Boskı zefír
21963	Götterdämmerung
21964	Rána z milosti
21965	Nexus
21966	Tygøí palce
21970	Requiem
21971	Králùv náøek
21972	Ependrion
21973	Brachindul
21974	Polibek smrti
21975	Kor-Glâsh
21976	Carnifex
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Pergamen návr. do mìsta
22001	Zpìt do mìsta
22010	Pergamen lokality
22011	Pergamen lokality
22020	Papír
22030	Pergamen teleportu
22040	Pergamen ivota
22050	Pergamen oivení
25040	Poehnanı pergamen
25041	Magickı kámen
25042	Rituální kámen
25043	Peèe bohù
25100	Perg. proti kamenu ducha
25101	Kousek koláèe
25103	Slavnostní vlajka
25104	Vıroèní vlajka
25105	Vıroèní mince
25106	Truhla ryb. skládaèky
25107	Truhla ryb. skl. Deluxe
25108	Bronzová truhla Decimus
25109	Støíbrná truhla Decimus
25110	Zlatá truhla Decimus
25111	Zlatá rybí truhla (S)
25112	Zlatá rybí truhla (m)
25113	Zlatá rybí truhla (L)
27001	Èervenı lektvar (S)
27002	Èervenı lektvar (m)
27003	Èervenı lektvar (L)
27004	Modrı lektvar (S)
27005	Modrı lektvar(m)
27006	Modrı lektvar(L)
27051	Èervenı lektvar	(S)
27052	Modrı lektvarn (S)
27053	Zelenı lektvar (S)
27054	Fialovı lektvar (S)
27100	Zelenı lektvar(S)
27101	Zelenı lektvar (m)
27102	Zelenı lektvar (L)
27103	Fialovı lektvar (S)
27104	Fialovı lektvar(m)
27105	Fialovı lektvar (L)
27110	Zelenı lektvar(S)
27111	Zelenı lektvar (m)
27112	Zelenı lektvar (L)
27113	Fialovı lektvar (S)
27114	Fialovı lektvar (m)
27115	Fialovı lektvar (L)
27116	Rùovı lektvar(S)
27117	Rùovı lektvar(m)
27118	Rùovı lektvar(L)
27119	Azurovı lektvar(S)
27120	Azurovı lektvar(m)
27121	Azurovı lektvar(L)
27122	Èervenı lektvar (S)
27123	Zelenı lektvar (S)
27124	Obvaz
27400	Rybáøskı prut+1
27410	Rybáøskı prut+2
27420	Rybáøskı prut+3
27430	Rybáøskı prut+4
27440	Rybáøskı prut+5
27450	Rybáøskı prut+6
27460	Rybáøskı prut+7
27470	Rybáøskı prut+8
